Registry,ID,Name,Type,Location,SDGs,Project Start Date,Credits Issued,Credits Retired,Project Website
ACR,ACR586,18 Reserves Forest Carbon Project,Forest Carbon,United States,"[6, 13, 15, 9]",01/15/2020,439593,58979,""","
ACR,ACR206,2014-P4,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",04/14/2014,71825,0,"www.eosclimate.com"","
ACR,ACR203,2014-P5,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",03/02/2014,0,0,"www.eosclimate.com"","
ACR,ACR521,A-Gas 1-2020,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",10/09/2019,62007,0,"www.agasamericas.com"","
ACR,ACR1042,A-Gas 1-2024,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",03/20/2024,92278,0,"https://www.agas.com/"","
ACR,ACR522,A-Gas 2-2020,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",12/11/2019,94565,0,"www.agasamericas.com"","
ACR,ACR902,A-Gas 2-2023,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",02/07/2023,109180,0,"www.agasamericas.com"","
ACR,ACR443,A-Gas 2019-3,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",11/27/2018,114871,0,"www.agasamericas.com"","
ACR,ACR444,A-Gas 2019-4,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",02/15/2019,88307,0,"www.agasamericas.com"","
ACR,ACR473,A-Gas 2019-5,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",03/27/2019,125403,0,""","
ACR,ACR474,A-Gas 2019-6,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",05/29/2019,149835,0,""","
ACR,ACR475,A-Gas 2019-7,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",05/17/2019,91017,0,""","
ACR,ACR497,A-Gas 2019-8,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",08/15/2019,42038,0,"www.agasamericas.com"","
ACR,ACR503,A-Gas 2019-9,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",09/15/2019,136444,0,"www.agasamericas.com"","
ACR,ACR496,A-Gas 2019-Misc,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",08/16/2019,51610,0,"www.agasamericas.com"","
ACR,ACR533,A-Gas 3-2020,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",03/11/2020,81042,0,"www.agasamericas.com"","
ACR,ACR961,A-Gas 3-2023,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",09/26/2023,0,0,"www.agasamericas.com"","
ACR,ACR1007,A-Gas 3-2023B,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",09/26/2023,79565,0,"www.agasamericas.com"","
ACR,ACR849,A-Gas ODS-VER1,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",02/27/2023,15943,15943,""","
ACR,ACR933,A-Gas ODS-VER2,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",07/05/2023,21498,21498,"www.agasamericas.com"","
ACR,ACR1045,A-Gas ODS-VER3,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",12/04/2023,0,0,"www.agasamericas.com"","
ACR,ACR823,A-Gas South Korea 1,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",11/01/2022,88945,0,"https://www.agas.com/"","
ACR,ACR882,A-Gas South Korea 2,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",05/11/2023,74831,0,"https://www.agas.com/"","
ACR,ACR979,A-Gas South Korea 3,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",02/02/2024,74143,0,"www.agas.com"","
ACR,ACR1039,A-Gas South Korea 4,Ozone Depleting Substances,United States,"[9, 12, 13, 3]",06/01/2024,0,0,"www.agas.com"","
ACR,ACR573,A-Gas V1,Industrial Process Emissions,United States,"[9, 13, 12, 3]",12/11/2018,83702,74118,"www.agasamericas.com"","
ACR,ACR775,A-Gas V10,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/07/2021,343908,73885,""","
ACR,ACR827,A-Gas V11,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/10/2022,937572,51487,"https://www.agas.com/"","
ACR,ACR869,A-Gas V12,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/07/2022,1855393,116958,""","
ACR,ACR935,A-Gas V13,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/03/2023,867204,0,""","
ACR,ACR905,A-Gas V14,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/06/2023,2220554,67755,""","
ACR,ACR1021,A-Gas V15,Industrial Process Emissions,United States,"[9, 13, 12, 3]",10/04/2023,454639,0,""","
ACR,ACR973,A-Gas V16,Industrial Process Emissions,United States,"[9, 13, 12, 3]",07/03/2023,1538940,0,""","
ACR,ACR1066,A-Gas V18,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/08/2024,0,0,""","
ACR,ACR583,A-Gas V2,Industrial Process Emissions,United States,"[9, 13, 12, 3]",12/05/2019,23045,20197,"www.agasamericas.com"","
ACR,ACR584,A-Gas V3,Industrial Process Emissions,United States,"[9, 13, 12, 3]",08/06/2019,16515,0,"www.agasamericas.com"","
ACR,ACR585,A-Gas V4,Industrial Process Emissions,United States,"[9, 13, 12, 3]",08/06/2020,94592,38153,"www.agasamericas.com"","
ACR,ACR646,A-Gas V5,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/02/2019,754484,237029,"www.agasamericas.com"","
ACR,ACR676,A-Gas V6,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/10/2020,1908868,1555211,""","
ACR,ACR678,A-Gas V7,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/20/2021,186441,59376,""","
ACR,ACR773,A-Gas V8,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/06/2021,1368452,444431,""","
ACR,ACR774,A-Gas V9,Industrial Process Emissions,United States,"[9, 13, 12, 3]",08/05/2020,154340,58206,""","
ACR,ACR737,Advanced Refrigeration - ARS2019001,Industrial Process Emissions,United States,"[9, 13, 12, 3]",10/23/2019,44458,25986,""","
ACR,ACR747,Advanced Refrigeration - ARS2020001,Industrial Process Emissions,United States,"[9, 13, 12, 3]",10/04/2020,32742,20182,""","
ACR,ACR791,Advanced Refrigeration - ARS2020002,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/16/2020,13360,13360,""","
ACR,ACR813,Advanced Refrigeration - ARS2020003,Industrial Process Emissions,United States,"[9, 13, 12, 3]",06/03/2020,257840,180631,""","
ACR,ACR742,Advanced Refrigeration - ARS2021001,Industrial Process Emissions,United States,"[9, 13, 12, 3]",10/03/2021,39881,39862,""","
ACR,ACR830,Advanced Refrigeration - ARS2021002,Industrial Process Emissions,United States,"[9, 13, 12, 3]",03/01/2021,47025,27628,""","
ACR,ACR868,Advanced Refrigeration - ARS2021003,Industrial Process Emissions,United States,"[9, 13, 12, 3]",05/20/2021,20230,20230,""","
ACR,ACR904,Advanced Refrigeration - ARS2021004,Industrial Process Emissions,United States,"[9, 13, 12, 3]",05/05/2021,164129,65652,""","
ACR,ACR919,Advanced Refrigeration - ARS2021005,Industrial Process Emissions,United States,"[9, 13, 12, 3]",12/01/2021,166106,159251,"therm.cool"","
ACR,ACR815,Advanced Refrigeration - ARS2022001,Industrial Process Emissions,United States,"[9, 13, 12, 3]",08/27/2022,19002,11924,""","
ACR,ACR876,Advanced Refrigeration - ARS2022002,Industrial Process Emissions,United States,"[9, 13, 12, 3]",07/11/2022,64135,47020,""","
ACR,ACR1005,Advanced Refrigeration - ARS2022003,Industrial Process Emissions,United States,"[9, 13, 12, 3]",06/14/2022,30694,0,""","
ACR,ACR1008,Advanced Refrigeration - ARS2022004,Industrial Process Emissions,United States,"[9, 13, 12, 3]",04/11/2022,26766,0,""","
ACR,ACR1032,Advanced Refrigeration - ARS2022005,Industrial Process Emissions,United States,"[9, 13, 12, 3]",11/29/2022,0,0,""","
ACR,ACR1088,Advanced Refrigeration - ARS2022008,Industrial Process Emissions,United States,"[9, 13, 12, 3]",10/26/2022,0,0,"therm.cool"","
ACR,ACR929,Advanced Refrigeration - ARS2023001,Industrial Process Emissions,United States,"[9, 13, 12, 3]",02/10/2023,20124,6006,"therm.cool"","
ACR,ACR941,Advanced Refrigeration - ARS2023002,Industrial Process Emissions,United States,"[9, 13, 12, 3]",04/06/2023,70323,50865,"therm.cool"","
ACR,ACR953,Advanced Refrigeration - ARS2023003,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/30/2022,9507,0,"www.therm.cool"","
ACR,ACR1034,Advanced Refrigeration - ARS2023004,Industrial Process Emissions,United States,"[9, 13, 12, 3]",12/27/2023,29119,0,""","
ACR,ACR1036,Advanced Refrigeration - ARS2024001,Industrial Process Emissions,United States,"[9, 13, 12, 3]",03/20/2024,0,0,""","
ACR,ACR926,Advanced Refrigeration and HFC Draw Down - Project 007 - US (38 states),Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2022,230064,0,""","
ACR,ACR952,Advanced Refrigeration and HFC Draw Down - Project 007B - Canada,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2022,15171,0,""","
ACR,ACR1078,Advanced Refrigeration and HFC Draw Down - Project 008,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2023,0,0,""","
ACR,ACR1079,Advanced Refrigeration and HFC Draw Down - Project 008A,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2023,0,0,""","
ACR,ACR1080,Advanced Refrigeration and HFC Draw Down - Project 008B,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2023,0,0,""","
ACR,ACR927,Advanced Refrigeration and HFC Draw Down  Project 007A  CA (& 11 states),Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2022,71852,0,""","
ACR,ACR526,Advanced Refrigeration CAL - ARS  001B,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2016,21141,0,""","
ACR,ACR528,Advanced Refrigeration CAL - ARS 002B,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2017,41381,5276,""","
ACR,ACR530,Advanced Refrigeration CAL - ARS 003B,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2018,52251,0,""","
ACR,ACR599,Advanced Refrigeration CAL - ARS 004B,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2019,44571,0,""","
ACR,ACR641,Advanced Refrigeration CAL - ARS 005B,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2020,18605,0,""","
ACR,ACR707,Advanced Refrigeration CAL - ARS 006B,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2021,25376,0,""","
ACR,ACR527,Advanced Refrigeration CAN - ARS 001C,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2016,17453,450,""","
ACR,ACR529,Advanced Refrigeration CAN - ARS 002C,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2017,32468,32468,""","
ACR,ACR531,Advanced Refrigeration CAN - ARS 003C,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2018,37043,36311,""","
ACR,ACR600,Advanced Refrigeration CAN - ARS 004C,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2019,34725,0,""","
ACR,ACR642,Advanced Refrigeration CAN - ARS 005C,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2020,16102,0,""","
ACR,ACR708,Advanced Refrigeration CAN - ARS 006C,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2021,18868,0,""","
ACR,ACR479,Advanced Refrigeration US49 - ARS 001,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2016,199624,5000,""","
ACR,ACR480,Advanced Refrigeration US49 - ARS 002,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2017,324357,230501,""","
ACR,ACR481,Advanced Refrigeration US49 - ARS 003,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2018,371461,245718,""","
ACR,ACR598,Advanced Refrigeration US49 - ARS 004,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2019,401452,247046,""","
ACR,ACR640,Advanced Refrigeration US49 - ARS 005,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2020,367047,0,""","
ACR,ACR706,Advanced Refrigeration US49 - ARS 006,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/01/2021,306989,0,""","
ACR,ACR674,Affinity Mine Methane Incineration Project,Coal Mine Methane,United States,"[9, 13, 3, 8]",12/16/2020,129262,0,""","
ACR,ACR102,Air Bag Gas Substitution,Industrial Gas Substitution,United States,"[9, 13, 12, 3]",01/01/1998,7984006,17666,""","
ACR,ACR424,Albany Water Board - Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/01/2017,184925,116956,""","
ACR,ACR234,Alliance Dairy,Livestock Waste Management,United States,"[9, 13, 2, 11]",11/06/2014,84219,0,""","
ACR,ACR841,American Eagle Mine Methane Incineration Project,Coal Mine Methane,United States,"[9, 13, 3, 8]",05/15/2022,293279,0,""","
ACR,ACR693,American Refrigerants 1,Industrial Process Emissions,United States,"[9, 13, 12, 3]",02/06/2020,13250,0,""","
ACR,ACR1050,American Refrigerants HFC Reclamation Project - 2023,Industrial Process Emissions,United States,"[9, 13, 12, 3]",01/09/2023,0,0,"www.ameri-ref.com"","
ACR,ACR566,Anew - 100-Mile Wilderness  Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",06/02/2020,103103,9152,""","
ACR,ACR754,Anew - Allagash Headwaters Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",07/27/2020,85662,4415,""","
ACR,ACR618,Anew - Apalachicola River Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",01/08/2021,0,0,""","
ACR,ACR863,Anew - Appalachian Hollows Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",04/13/2022,0,0,""","
ACR,ACR643,Anew - Bayfield County Forest Project,Forest Carbon,United States,"[6, 13, 15, 9]",04/01/2021,558755,4026,""","
ACR,ACR851,Anew - Big Poplar Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",04/13/2022,741450,0,""","
ACR,ACR588,Anew - Big Six Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",08/12/2020,275041,109344,""","
ACR,ACR590,Anew - Blue Ridge Escarpment Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",08/13/2020,123727,52419,""","
ACR,ACR613,Anew - Bluestone Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",12/17/2020,0,0,""","
ACR,ACR596,Anew - Boone Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/19/2019,891873,292118,""","
ACR,ACR518,Anew - Burnt Mountain Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",08/31/2018,224215,111337,""","
ACR,ACR653,Anew - Canada Creek Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",05/05/2021,46257,0,""","
ACR,ACR1003,Anew - Cassidy Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",05/15/2023,0,0,""","
ACR,ACR864,Anew - Chestnut Oak Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",04/13/2022,0,0,""","
ACR,ACR718,Anew - Cole & Crane Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",12/17/2021,0,0,""","
ACR,ACR616,Anew - Columbia River Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",07/29/2020,0,0,""","
ACR,ACR398,Anew - Doe Mountain Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/10/2017,618997,475611,""","
ACR,ACR592,Anew - Doyon Native Community Forest Project,Forest Carbon,United States,"[6, 13, 15, 9]",08/19/2020,905579,290566,""","
ACR,ACR632,Anew - Eagle Mountain Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",03/26/2021,96635,25093,"newildernesstrust.org"","
ACR,ACR569,Anew - East Branch Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",07/01/2020,156564,2251,""","
ACR,ACR595,Anew - Elk Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/19/2019,390197,10756,""","
ACR,ACR705,Anew - Empire Riverlands Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",12/17/2021,287968,0,""","
ACR,ACR697,Anew - Evergreen Forest Project,Forest Carbon,United States,"[6, 13, 15, 9]",11/19/2019,0,0,""","
ACR,ACR867,Anew - Gauley River Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",04/13/2022,0,0,""","
ACR,ACR856,Anew - Gingercake Ridge Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",04/13/2022,0,0,""","
ACR,ACR901,Anew - Glacial Lakes Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",06/27/2023,0,0,""","
ACR,ACR858,Anew - Gray Wolf Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",04/13/2022,0,0,""","
ACR,ACR506,Anew - Greenleaf Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",04/11/2019,726539,33551,""","
ACR,ACR687,Anew - Hartwood Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",09/30/2021,41263,0,""","
ACR,ACR375,Anew - Hawk Mountain Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",03/17/2017,221089,187034,""","
ACR,ACR798,Anew - High Cascades Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",03/30/2022,0,0,""","
ACR,ACR386,Anew - Hudson Farm Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",06/30/2017,229664,171840,""","
ACR,ACR866,Anew - Kanawha River Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",04/13/2022,680517,57,""","
ACR,ACR698,Anew - Katahdin Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",11/19/2019,770071,753582,""","
ACR,ACR459,Anew - Klawock Heenya Native Community Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",07/27/2018,341624,179887,""","
ACR,ACR499,Anew - Kootznoowoo Native Community Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",08/20/2018,636878,517461,""","
ACR,ACR852,Anew - Little Bear Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",04/13/2022,299809,0,""","
ACR,ACR699,Anew - Longview Ranch Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",08/17/2021,45641,45641,""","
ACR,ACR855,Anew - Louisiana Lowlands Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",04/13/2022,0,0,""","
ACR,ACR376,Anew - Massachusetts Tri-City Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",03/17/2017,538247,414804,""","
ACR,ACR683,Anew - McCoy Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",07/20/2021,53723,0,""","
ACR,ACR614,Anew - Michigan DNR Big Wild Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",08/14/2020,770341,87,"https://www.michigan.gov/dnr/0,4570,7-350-79134_103466---,00.html"","
ACR,ACR690,Anew - Michigan DNR Wolverine-Copper Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",12/21/2021,260638,0,""","
ACR,ACR368,Anew - Middlebury Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",05/16/2016,138696,101319,""","
ACR,ACR604,Anew - Moose Country Divide Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/06/2020,270710,169961,""","
ACR,ACR555,Anew - Navajo Nation Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",08/28/2023,0,0,""","
ACR,ACR1086,Anew - Newaygo Forestry Project,Forest Carbon,Canada,"[6, 13, 15, 9]",04/08/2024,0,0,""","
ACR,ACR587,Anew - North Maine Woods Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",09/04/2020,428360,228308,""","
ACR,ACR639,Anew - Northeast Kingdom Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",04/21/2021,52239,0,""","
ACR,ACR1004,Anew - Nova North Forestry Project,Forest Carbon,Canada,"[6, 13, 15, 9]",10/01/2022,0,0,""","
ACR,ACR507,Anew - Pennsylvania Ridges Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",12/14/2018,168471,0,""","
ACR,ACR680,Anew - Quinte Forestry Project,Forest Carbon,Canada,"[6, 13, 15, 9]",06/22/2020,188676,36324,""","
ACR,ACR576,Anew - Rainier Gateway Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",07/07/2020,38312,24860,""","
ACR,ACR534,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",01/10/2019,397513,233784,""","
ACR,ACR374,Anew - Shafer-Tuuk Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",07/29/2016,271561,228985,""","
ACR,ACR505,Anew - Sharp Bingham Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",06/06/2019,98912,36619,""","
ACR,ACR677,Anew - Superior Watershed Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",08/27/2021,92970,0,""","
ACR,ACR681,Anew - Sylvania Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",07/23/2021,72536,0,""","
ACR,ACR617,Anew - Tomah Highlands Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",11/25/2020,154294,134309,""","
ACR,ACR673,Anew - Two-Hearted Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",07/19/2019,146731,24310,""","
ACR,ACR633,Anew - White Mountain Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",11/20/2020,79478,1799,"www.ossipeemountainlandcompany.com"","
ACR,ACR685,Anew  Iron County Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",09/28/2021,435200,0,""","
ACR,ACR168,Angeles National Forest Carbon Demonstration Project,Forest Carbon,United States,"[6, 13, 15, 9]",03/01/2012,0,0,""","
ACR,ACR104,"Ankotrofotsy Community-based Reforestation and Carbon Offset Project, Menabe region, Madagascar",Forest Carbon,Madagascar,"[6, 13, 15, 9]",11/01/2008,0,0,""","
ACR,ACR476,Appalachia Carbon Project  2,Forest Carbon,United States,"[6, 13, 15, 9]",04/01/2019,0,0,""","
ACR,ACR477,Appalachia Carbon Project 3,Forest Carbon,United States,"[6, 13, 15, 9]",04/01/2019,0,0,""","
ACR,ACR342,Baker Mine AMM,Coal Mine Methane,United States,"[9, 13, 3, 8]",04/04/2016,2236,0,""","
ACR,ACR272,Bear Creek Watershed Forest Carbon Project,Forest Carbon,United States,"[6, 13, 15, 9]",01/01/2014,411399,410067,""","
ACR,ACR746,Beckley Pocahontas Mine Methane Incineration Project,Coal Mine Methane,United States,"[9, 13, 3, 8]",06/03/2021,187099,0,""","
ACR,ACR262,Bewley Ranches,Forest Carbon,United States,"[6, 13, 15, 9]",08/14/2014,1194454,0,""","
ACR,ACR190,Big Sky Dairy,Livestock Waste Management,United States,"[9, 13, 2, 11]",10/30/2011,194151,0,""","
ACR,ACR282,Blue Creek,Forest Carbon,United States,"[6, 13, 15, 9]",03/19/2015,1471595,0,""","
ACR,ACR668,Blue Hills Forest Carbon Project,Forest Carbon,United States,"[6, 13, 15, 9]",08/20/2021,30260,0,""","
ACR,ACR276,Blue Source - Allegheny Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/27/2015,2460292,0,""","
ACR,ACR174,Blue Source - Bishop Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",02/15/2013,0,0,""","
ACR,ACR371,Blue Source - Great Mountain Forest Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",03/10/2017,417462,0,""","
ACR,ACR298,Blue Source - Hancock McCloud Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/30/2015,0,0,""","
ACR,ACR237,Blue Source - Hawthorne Ten Mile Watershed Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",02/12/2015,0,0,""","
ACR,ACR280,Blue Source - Marmet Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/20/2015,1408367,0,""","
ACR,ACR373,Blue Source - Northwoods Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",03/13/2017,499009,0,""","
ACR,ACR296,Blue Source - ORM McCloud Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/30/2015,0,0,""","
ACR,ACR267,Blue Source - Powellton Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",09/08/2015,2330817,0,""","
ACR,ACR393,Blue Source - Wilderness Lakes Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/19/2017,174007,0,""","
ACR,ACR281,Blue Source - Wisconsin Northern Highlands Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/27/2015,408051,0,""","
ACR,ACR277,Blue Source  Boone Forestlands Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/02/2015,0,0,""","
ACR,ACR278,Blue Source  Elk Forest Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/27/2015,0,0,""","
ACR,ACR202,Blue Source- Goodman Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",12/27/2013,1042993,0,""","
ACR,ACR289,Blue Source- Red Hill West Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/29/2015,0,0,""","
ACR,ACR291,Blue Source-Conservation Forestry Elk Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/30/2015,0,0,""","
ACR,ACR300,Blue Source-Gilchrist Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/30/2015,0,0,""","
ACR,ACR301,Blue Source-Lafayette Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/30/2015,0,0,""","
ACR,ACR299,Blue Source-St. Croix Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/30/2015,0,0,""","
ACR,ACR297,Blue Source-Texarkana Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/30/2015,0,0,""","
ACR,ACR417,Bluesource - Baskahegan Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",04/18/2018,1106117,0,""","
ACR,ACR437,Bluesource - Cumberland Mountains Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",10/30/2018,8018855,0,""","
ACR,ACR553,Bluesource - Cypress Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",05/12/2020,0,0,""","
ACR,ACR425,Bluesource - Goldbelt Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",06/06/2018,480213,0,""","
ACR,ACR458,Bluesource - Haida Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",01/18/2019,362722,0,""","
ACR,ACR456,Bluesource - Kootznoowoo Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",01/03/2019,0,0,""","
ACR,ACR549,Bluesource - Spirit Falls Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",05/05/2020,667729,0,""","
ACR,ACR498,Bluesource - Two-Hearted Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",07/19/2019,0,0,""","
ACR,ACR638,Bluesource - Vermejo Forestry Project,Forest Carbon,United States,"[6, 13, 15, 9]",04/30/2021,2132976,0,""","
ACR,ACR438,Bluesource  Burnt Mountain Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",11/01/2018,0,0,""","
ACR,ACR439,Bluesource  Edge of Appalachia Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15, 9]",01/31/2019,829168,0,"NA"","
ACR,ACR403,Bluesource GCS Bear Canyon,Coal Mine Methane,United States,"[9, 13, 3, 8]",03/02/2018,131023,0,""","
